1917,محسن چاووشی ممنوع شد,"Mohsen Chavoshi ، خواننده برجسته پاپ که چند روز پیش قطعه ""خوزستان"" را منتشر کرد ، ممنوع شده است. با توجه به هنر ایران ، قطعه اجتماعی چاووشی برای مردم خوزستان این خواننده محبوب را ممنوع اعلام کرده است. این اثر با ترانه ای منتشر شدحسین صفا در سالگرد آزادی Khorramshahr. قطعه خوزستان در روزهای اخیر مورد استقبال مخاطبان قرار گرفته است و بازخورد مخاطبان در فضای مجازی موفقیت این کار را نشان می دهد.",Agree
727,حصار اطراف Pasargadae در آستانه 7 نوامبر!,در وحشت روز بین المللی بزرگ کوروش در پاسارگادا و تظاهرات اعتراضی ، مقامات امنیتی در اطراف مقبره حصار کشیده اند. در زمان سلطنت کوروش بزرگ ، برخلاف حکومت فعلی ایران ، مردم ایران از هر نژاد و قومیت و دین کامل شده اند. عزت و احترام در کنار هم زندگی می کرد ، و به ویژه دولت نگاهی محترمانه به همه قومیت های مختلف زندگی در سرزمین وسیع ایران داشت. در سالهای اخیر ، به عنوان بخشی از اعتراض به نابودی یکپارچگی فرهنگ و فرهنگ انسانی ، که در منشور بزرگ کوروش برجسته شده است ، مردم ایران با جمع آوری در کنار پاسارگاد ، ارزشهای کریستالی انسانی را در منشور کوروش جشن می گیرند و به یاد می آورند. واد در عین حال ، اعتراض آنها علیه نابودی همه مبانی اجتماعی ایران توسط حاکمیت فعلی توسط جهان شنیده می شود. در روز پوشش بزرگ ، در تاریخ 5 Abanik ، روز غیر رسمی جشن Coorle بزرگ ، معروف به کوروش کبیر ، بنیانگذار و اولین پادشاه امپراتوری را جشن می گیرد. براساس این رویداد نابونید ، 7 نوامبر سالگرد ورود Corusclaim بزرگ به بابل است ، روز کوروش در هیچ تقویم رسمی ثبت نشده است ، با این حال ، گروه های مختلفی از مردم ایران این روز را در تقویم ملی ایران می خواهند واد در این روز ، علاقه مندان به کوروش ، تاریخ و تمدن سرزمین ایران ، برای حفظ فرهنگ و تمدن ایران به پاسارگاد می روند و برای بزرگداشت نام کوروش جمع می شوند. هافینگتون پست ، یکی از سایتهای خبری ایالات متحده ، در مقاله ای در تاریخ 5 اکتبر ، روز کوروشوش ، با توجه به اینکه منشور استوانه ای که به کوروش منتسب می شود ، اولین اعلامیه ای برای دفاع از حقوق بشر است. اعتقاد بر این است که بخشی از احترام ایرانیان به این شخصیت تاریخی ناشی از سیاست های وی در برخورد با مذاهب و حقوق مردم است ، قابل توجه است که این اولین منشور دست نویس است که در همه افراد ذکر شده است. انسانها برای انتخاب از اندیشه آزاد هستند و باید با احترام رفتار شود.,Agree
546,حدیث پیامبر (صلح بر او) در مورد لغو دعا با عبور زنان و حیوانات از طریق دعا!/شایعه 0852,((یاقات السله المره ، والی هامار و الکالب ، و یاقی المقل الحرک)) مسلمانان-ساهیه مسلمان- ج. 1 /ص. مسجد الموماماد - ج. 1 /ص. 1 - آل -هادیت (1) به این معنی است: زن ، الاغ و سگ قطع و نماز را از بین می برد. واضح است که پیامبر (صلی الله علیه و آله و سلم) به معنای قرار دادن سرهنگ است. این حدیث یکی از روایاتی است که حرفهای زیادی برای گفتن دارد و توضیحات مختلفی به آنها داده شده است. قبل از توضیحات خاص و خاص ، باید توضیحات کلی ارائه دهم که ممکن است در بررسی این حدیث و سایر احادیث (آن شات) مفید باشد. توضیح این است: وقتی در مورد اعتبار یک حدیث صحبت می کنیم ، باید از دو جنبه آن را بررسی و بررسی کنیم: 1- ارزیابی آن حدیث از نظر سند ، چگونه ما به ما دست یافتیم. ، که آن را روایت کرده است ، و از چند طریق روایت شده است ، و سپس مشخص است ، چقدر صحیح بود ، یا ضعیف و از نظر شکل بود. این کار توسط کارشناسان این زمینه از طریق معیارهای ویژه و خاص و صدور آن انجام می شود. 2. چقدر حدیث از نظر معنا و معنی (متن) صحیح است و آیا با کلمات دیگر و چارچوب شریعت سازگار است یا متناقض است. از آنجا که گاهی اوقات حدیث داریم که مشکلی در سند ندارد ، اما از نظر متن فرم دارد. حالا کسی که این را روایت کرده است اظهار داشت اما به درستی آن را درک نکرده یا آن را به خوبی حفظ نکرده است ، یا حدیث که روایت کرده است ، اما او این را درک نکرده است. ، بعداً آن را روایت کرد ، به نقل از روشی که در آن اشتباه شده و با برخی از کلمات دیگر مغایرت داشته است. بنابراین ، کارشناسان حدیث هزینه های زیادی را به این موضوع داده اند و سخنرانی های زیادی را ارائه داده اند. اولین دانشمندانی که در این زمینه آورده شده اند ، شخصی به نام ابو مانزور عبدال محسن بن محمد بن علی البغدادی) (1-6 AH) است که در آن رساله ای نوشت که در آن بیست و پنج نفر اظهار داشت که ام آل آل -mu'minin Aisha (عایشه رض) آنها صحبت کرده اند و آنها را رد کرده اند یا از آنها امتناع کرده اند. پس از او ، شخص دیگری به نام ابو عبدالله بدر الدین زاركاشی (1-6 AH) رساله ای را در مورد این موضوع به نام عایشه علی الشابا نوشت) كه به شیوه ای گسترده تر صحبت كرد. واد آنها سپس با امام سیواتی روبرو شدند و احادیث را جمع آوری کردند که ام الموممینین آیشا (رض) در کتابی به نام عایشه علی الصالبه به آنها اعتراض کرده است). واضح است که موضوع و موضوع چنین کتابها و کتابها تعداد روایات و احادیث است که اصحاب پیامبر (صلی الله علیه و آله و سلم) روایت کرده اند ، اما ام الممینین آیشا (رض) شنیده اند یا شنیده اند یا شنیده اند یا آنها را رد کرد یا به آنها اعتراض کرده اید. و آنها در تلاشند تا آنها را اصلاح کنند. از جمله: وقتی عبدالله بن عمر (الله رازی) روایتی از پیامبر (صلح بر او) نقل می کند: می بیند. او از این حدیث ام المومینین عایشه (rez) انتقاد کرده و آن را تصحیح کرده و می گوید: نه ، اینطور نبود ، اما پیامبر (صلی الله علیه و آله) گفت: بخاری صحیح C 2/حدیث (1). راست مسلمان C1/ حدیث (1) به این معنی است: این مردگان اکنون گناهانی را که مرتکب شده است می بیند و بستگانش برای او گریه می کنند. این حدیث ، با معنی و مفهوم نقل شده توسط Umm Al -Mu'minin Aisha (REZ) ، صحیح تر از ابن عمر به نظر می رسد ، زیرا در قانون اسلامی ، به هیچ کس برای گناه و گناهکاری غذا داده نمی شود. فریاد بستگان و نافرمانی آنها برای مردگان هیچ گناهی ندارد. اکنون این موضوع را مرور خواهیم کرد و به طور خلاصه حدیث را توضیح خواهیم داد (Yaqqat al -salah ، al -marah ، and al -hamar و al -kalb و غیره). اول: این حدیث یکی از همان احادیث است که با چندین حدیث دیگر متناقض است و روایت های صحیح در مورد آن دارد ، و ام الموممینین عایشه (رض) با شنیدن آن بسیار ناراحت است و روش درک آن و حتی از آن را اصلاح می کند از کسانی که. آنها این را روایت کرده اند و مردم را شنیده اند - گویی که زن ، الاغ و سگ را باطل می کنند. او می گوید: ((سوزانا بالهامیر و آلکلاب ، والی الله ریت النبی (ص) و علی الساریبینه و باکالله القعبه ، فاتبادوا لی آل --ههججه ، فاکر آل --جاوس آل -نابی آل آل -نابی) C 1/حدیث (1). صحیح مسلمان C 1/حدیث (1) به این معنی است: آیا شما را به آن ، الاغ و سگ ها تشبیه کرده اید؟ توسط خدا من پیامبر (صلی الله علیه و آله و سلم) را دیدم که در حالی که من در رختخوابمان می خوابید ، دعا می کند بین آنها و قیبه ، و اگر به چیزی احتیاج داشتم ، مجبور نیستم به پیامبر (ص) صدمه بزنم ، بنابراین آنها پاهای من را می بندند. من بیرون می کشیدم و بیرون می آیم. REZ) اظهار داشت: ((کنت بین Yadi پیامبر (صلح بر او) و رجاء التاباتاه ، بنابراین سجید سججانی از Rejali ، Faizah Qamatat ، قرآن: [Sahih Bukhari C 1/ Hadith (حدیث ( 1) ، Sahih Muslim C 2/ حدیث (1,Disagree
1492,بفروشید Shroud Anti -torment!/ شایعه 0411,"امروزه ، هنگامی که صنعت جهانی در حال رشد و پیچیده است ، ما خبرهای عجیب و غریبی از جهان در مورد تولید محصولات جدید می شنویم ، که برخی از آنها چیزی جز شگفت انگیز ندارند. افراد برای ایجاد اختلال در افکار عمومی ، به ویژه مسلمانان ، کارها را به صورت نامناسب انجام می دهند و به نوعی تنش بر اعتقادات و عقاید مذهبی خود ایجاد می کنند. از آنجا که شخصی به نام جوبالی احمد هوجوجه ، اگرچه خودش یک دنیای مذهبی ترکیه است ، اما بسیاری از اعتقادات مذهبی را انکار کرده و از طریق یک سایت تبلیغ و فروش کفن در ترکیه را انجام داده است. پوست گوزن توسط ادعاها و نام های الهی نوشته شده است که مردگان را در شب اول قبر از مجازات الهی خارج می کنند و عذاب شب اول قبر را کاهش می دهند ، در حالی که این اقدامات از نظر مذهبی بر قبر و اعمال تأثیر می گذارد. او مرده نیست. براساس گزارش روز پنجشنبه ، وب سایتی که به نظر می رسد وابسته به دانشمند مذهبی ترکیه است ، جوبالی احمد هوجی در حال فروش شومینه و فروش شب اول گور است. براساس این گزارش ، در حالی که قیمت معمول کفن در ترکیه حدود 70 لیر است ، این وب سایت بیش از 370 دلار برای فروش ضدعفونی کننده و ضد انعطاف پذیر دریافت می کند. براساس این وب سایت ، این کفپوش ها از پوست گوزن و نام های الهی نوشته شده است که مردگان را در شب اول قبر از مجازات الهی سوق می دهد و عذاب شب اول گور را کاهش می دهد. نویسنده اسلام گرایانه ترکیه ، اسان الی آچیک در مصاحبه با هوریت ، با اشاره به استفاده از این وب سایت برای نام ""جوبالی احمد هوجو"" برای فروش محصولاتی از جمله حرم ضدیت ، اگر وابسته یا وابسته باشد ، از این دنیای مذهبی فراخوانده شده است در این وب سایت برای ایجاد این مسئله عمومی. جوبالی احمد هوجو یکی از واعظان و واعظان جنجالی ترکیه است که دیدگاه های بنیادگرایانه ای درباره اسلام دارد. اظهارات گاه به گاه احمد هوجو با واکنش های گسترده در مورد موضوعات مختلف اجتماعی و سیاسی روبرو می شود. به عنوان مثال ، وی در یک سخنرانی بحث برانگیز گفت: ""در بین افرادی که می گویند من به بهشت ​​به موهای او نمی دهم ، اگر این افراد جهنم را می بینند و عذاب را می فهمند ، هیچ مویی برای بقیه زنان وجود ندارد. رها کردن. ""گرچه جوبالی آژاد هوجو ، که نام واقعی آن احمد محمد اونولو است ، اغراق کرده و گروه داعش را خوانده است ، اما وی دارای دیدگاه های ضد شتی و از ایالات متحده به ایالات متحده و عراق به شیعه ها است. انتقاد کرد بیشتر مسلمانان ترکیه و دانشمندان مذهبی این کشور رویکرد مناسبی به اسلام دارند و هیچ دیدگاه تکفیری در مورد سایر مذاهب اسلامی ندارند.",Agree
331,تخریب مجسمه شهری در پارسباد اردبیل!,این مجسمه که در میدان شهری در فرودگاه پارس آبادماغان رونمایی شد ، سه سال از زمان نابودی دیروز رونمایی شد. با توقف تخریب مجسمه این شاعر مشهور آذربایجان و حساسیت موضوع ، تاباتابای ، دادستان پارس اباد موگان، به این موضوع آمد و گفت: در این رابطه ، یکی از اعضای شورای اسلامی پارس آباد که در میدان شهری در میدان شهری در پارس حضور داشت. وی برای توضیحات به دادستان احضار شد.,Agree
964,نوشتن فارسی امروز ، مدیون کار سخت آیت الله بوروجی است!,شاه و پدرش به درخواست انگلیسی ها سعی کردند جایگزین لاتین فارسی الخیر شوند ، اما آنها با مخالفت شدید آیت الله بوروجردی شکست خوردند!,Agree
647,زمین لرزه در کرمان و حومه!,یک زمین لرزه شدید امروز در شمال کرمان لرزید. منابع خبری داخلی از عدم موفقیت تعدادی از ساختمانها ، به ویژه خانه های روستایی و چندین مصدومیت خبر داده اند ، اما تاکنون تلفاتی گزارش نشده است. مرکز لرزه ای دانشگاه تهران شدت زمین لرزه را 1.2 و سایت آن در شهر راوار در شمال کرمان ذکر کرد. زمان این زمین لرزه در ساعت 9:50 صبح ایران ثبت شده است. خبرگزاری رادیو و تلویزیونی جمهوری اسلامی - مرکز زلزله گزارش دهکده کورک در کارکردهای راوار را گزارش کرده است و گفته است که تا ساعت 9:50 بعد از ظهر به وقت محلی ، بیست زمین لرزه دیگر منطقه را لرزاند که بزرگترین آن 0.5 درجه سانتیگراد بود. واد رویترز همچنین به نقل از مرکز سونامی اقیانوس آرام گفت که این زمین لرزه شدت زمین لرزه است. براساس این گزارش ، محل زمین لرزه در 2 کیلومتری شمال شرقی کرمان و در عمق 2 کیلومتر واقع شده است. این زمین لرزه علاوه بر کرمان در سیرجان و زرند نیز احساس شده است. ایرنا به نقل از فرماندار راوار توسط زلزله حجیداک تاکنون. به گفته محمد رضا میرسادیگی ، فرماندار راوار ، برخی از جاده های روستایی با زمین لرزه بسته شده اند. گزارش ها حاکی از چندین پس لرزه در منطقه است. حداقل پس لرزه ها منطقه را با شدت بین 0.5 تا 0.5 تکان می دهند. آژانس خبری Tasnim به نقل از فرماندار کوهسار گفت که تخریب برخی از خانه های خاک رس و گل و سقوط کوه است. ایسنا گزارش داد که سی خانه تخریب شده و تعدادی از دام ها کشته شدند ، اما زمین لرزه تلفاتی نداشت. آژانس خبری همچنین از اعزام گروه های امدادرسانی دانشگاه علوم پزشکی کرمان به حاجیداک خبر داد. کاربران رسانه های اجتماعی گزارش می دهند که مردم از ترس از پس لرزه ها از خانه های خود بیرون آمده اند. همچنین گزارش شده است که صف های طولانی در مقابل ایستگاه های بنزین تنظیم شده است ، سازمان هواشناسی ایران از دمای هوا کرمان در ساعت هفت صبح و دمای Ravar بالاتر از صفر خبر داد.,Agree
1534,پرچم داعش را روی پل کرمانشاه نصب کنید!/ شایعه 0391,"ویدئویی به تازگی در رسانه های اجتماعی منتشر شده است که ادعا می کند پرچم داعش ساعت ها بر روی یک پل در استان کرمانشاه نصب شده است.به گفته فارس ، اخیراً تصویری در رسانه های اجتماعی منتشر شده است و ادعا می کند: ""پرچم داعش صبح یکشنبه در پل آب استان کرمانشاه پرورش یافته و پرچم توسط اجرای قانون کاهش یافته است. در این زمینه شخص خاصی وجود نداردبا این حال ، رسانه های تلویزیونی در مورد پرچم سکوت کرده اند و هنوز آن را گزارش نکرده اند. ""این پرچم ساعت 9 صبح ساعت 9 صبح مطرح شد."" واقعیت نصب پرچم داعش در استان کرمانشاه درست نیست. تصاویر بالا نیز مربوط به آن استسال گذشته خودکشی ناکام یک دختر 18 ساله در کرمانشاه در حالی که می توانید تصاویر زیر را مشاهده کنید:",Disagree
1176,آنها به دنبال روزه گرفتن برای شلاق زدن هستند ، اما گرسنه نیستند که آن را تغذیه کنند!/ شایعه 0757,"شایعه این شایعه این است که در کشورهای اسلامی به دنبال روزه گرفتن برای مجازات آن هستند ، اما آنها به دنبال گرسنگی برای تغذیه آن نیستند! ""پاسخ شایعه یکی از مهمترین وظایف دولت اسلامی برای رسیدگی به فقرا است ، علاوه بر مجموعه های محبوب ، سازمان های دولتی مانند کمیته امداد و رفاه نیز آنها را شناسایی و پوشش می دهند! http://yon.ir/rzkhr1 http : //yon.ir/rzkhr2 ٫ هیچ کس به دنبال روزه گرفتن برای شلاق زدن آن نیست و مجازات لزوماً شلاق نمی خورد! آنچه که از نظر قانونی یک جرم محسوب می شود ، وانمود می کند که روزه می گیرد ، نه روزه گرفتن ؛ زیرا ممکن است مردم به دلیل داشتن روزه بخورند. بیماری یا سفر! http://yon.ir/rzkhr3 ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ ٫ in در مورد جرم روزه در قانون مجازات اسلامی به صراحت صحبت نمی شود ، و ممنوعیت روزه گرفتن ماده 2 است که بهانه هر عمل ممنوعه در عموم مردم یک جرم را در نظر گرفته است. جرم! 4. نیاز به اثبات عمدی آنقدر مهم است که اگر یک FA باشد STS به طور عمومی اما قصد ایجاد عموم را ندارد ، این یک جرم نیست! مانند بیماری که ناخواسته داروی خود را می خورد ، یا کسی که به دلیل ضعف مجبور به خوردن و نوشیدن است!",Disagree
1092,انتخاب همه اعضای کابینه با نظر رهبری!,"پایگاه داده اخبار تحلیلی انتخاب (Entekhab.ir): دولت دوازدهم به روزهای شکل گیری نزدیک می شود. در پنج روز آینده ، پس از مراسم تحلیف ، اعضای کابینه پیشنهادی نامزد می شوند. با این حال ، حدود دو هفته پیش ، یک جریان خبری که دارای پشتیبانی رسانه ای بالایی است ، به دنبال این بود که هر یک از اعضای کابینه توسط رهبر عالی انقلاب اسلامی انتخاب شوند. دفتر حفاظت و انتشار آیت الله علی خامنه ای آثار آثار آیت الله خامنه ، در مورد منشأ و انگیزه های انتشار چنین شایعه ، می تواند فتح شود ، اما مهمتر از همه ، توضیح رویکرد رهبر عالی به دولت ها و استندانهای ارشد امور مردم و امور گیاهی در شاخه است. رویکرد کلی رهبر انقلابی نسبت به دولتها یک رویکرد حمایتی است و او بارها بر ادامه این رویکرد تأکید کرده است ، از جمله در دیدار رمضان با مقامات سیستم و در وضعیت پس از انتخابات ، دوباره و گفت: ""بنده من همیشه از همه دولتها است. من در محل کار من پشتیبانی می کنم ؛ این مورد امروز است ، پس خدا مایل ، ما زنده خواهیم بود. 1/4/7 »حمایت از رویکرد پشتیبانی چیست؟ مسئولیت کار سنگین مدیریت اجرایی می تواند بر وظایف خود عمل کند و مشکلات کشور و مردم را متمایز کند. یکی از الزامات اساسی در دستیابی به این هدف ، انتخاب مقاماتی است که به اصول انقلاب و وظایف خود اعتقاد دارند دندان ها و عزت آنها را برای خدمت به مردم در نظر بگیرید. رهبر انقلاب در سالهای اخیر حل مشکلات معیشت مردم و تقویت اقتصاد کشور بوده است ؛ ای بدخواهی برای ایران و مردم به دنبال ترجمه این تأکید بر مخالفت رهبری با دولت بودند ، در حالی که رویکرد رهبر انقلابی بالاترین سطح کمک و پشتیبانی از دولت بود. نتیجه تلاش برای دور نگه داشتن دولت از حاشیه ها و هدایت آن به حوزه خدمات و عمل ، در صورت همراهی با دولت ، موفقیت دولت و منافع عمومی در خدمات دولتی خواهد بود و این چیزی جز غرور نیست و موفقیت برای دولت و دولت. سیستم. بنابراین ، حساسیت اصلی رهبر انقلاب اسلامی در انتخاب مقامات در همه دولتها بر این منطق متمرکز شده است که فلسفه وجودی مقامات در سیستم اسلامی خدمت به مردم است و باید انتخاب شود که مسئول خدمت و جذب باشد. خدا و بندگانش. این مسئولیت را به عنوان یک جایزه و طعمه در نظر نگیرید و آن را به وسیله ای برای درک بیشتر جهان و جذب خدا و خلقت او تبدیل کنید. با درک این منطق ، رویکرد رهبر انقلابی به انتخاب وزیران نیز مشخص می شود. عمل ثابت در کلیه دولتها با رهبری در انتخاب وزیران دفاعی ، امور خارجه و اطلاعات هماهنگ بوده است و این براساس تکالیف مندرج در قانون اساسی برای رهبری در امور امنیتی خارجی و دفاعی است. در برخی از وزارتخانه ها ، مانند علم ، آموزش و راهنمایی اسلامی ، رهبر انقلاب اسلامی دارای حساسیت هایی است ، زیرا انحراف آنها باعث انحراف در حرکت کلان کشور به سمت آرمانها و محافظت و مراقبت از جنبش عمومی به آرمانها می شود. رهبری آنها وارد انتخاب این وزارتخانه ها نمی شوند. و اکثر کابینه ها در تمام دوره ها ، تا آنجا که سوابق حاصل می شوند ، اظهار نظر نکنید ، اما آنها همیشه اصرار دارند که وزرا کار می کنند و به حاشیه رانده می شوند ، زیرا کارآیی و موفقیت مردم موفقیت سیستم ، موفقیت سیستم است ، موفقیت سیستم ، موفقیت سیستم. ضعف و ناکارآمدی دولت نیز مورد توجه قرار می گیرد. رهبر انقلاب در مراسم ششم ژوئن گفت: ""طبق قانون ، رئیس جمهور امکانات گسترده ای در کشور دارد ؛ می تواند کارهای زیادی انجام دهد ؛ استفاده از این امکانات برای ایجاد ظرفیت های داخلی در واقع ، هیچ تاثیری در این زمینه وجود ندارد وعده هایی که به مردم داده می شود. مقامات مقامات بخش های مختلف - دولت دوازدهم - را انتخاب می کنند ، فعال و توانمند هستند ؛ یعنی توانایی آنها می تواند کارها را انجام دهد. اگر خدا در بخش های مختلف - چه اقتصادی یا غیر - اقتصادی - بخشی از خودآزمایی ، این امر در مورد ناکارآمدی سیستم در نظر گرفته می شود و این ناعادلانه است ؛ سیستم کارآمد است ؛ ""بخش های مختلف باید بتوانند خود را به سیستم منتقل کنند."" بنابراین ، شایعات اخیر و القاء در واقعیت نیست ، و نگرانی رهبر انقلاب اسلامی نسبت به کابینه ذاتاً بر کارآیی و انتخاب افرادی متمرکز است که افکار آنها روز به روز کار است و مشکلات مردم را حل می کند.",Disagree
1311,پیامکی پیامکی که به طور تصادفی سکه ها و عتیقه فروشی ها را می فروشند!/ شایعه 0635,"به گفته وب سایت کلوپ روزنامه نگاران ، هنوز آخرین اخبار در مورد کشف سکه های تقلبی نبوده است ، و این خبر هنوز هم در اخبار و کلاهبرداری است. به نظر می رسد که کلاه شل و باریک سکه های تقلبی هنوز به دنبال آن است و کلاهبرداری ها به پایان نمی رسد. اگرچه مقامات می گویند روند کلاهبرداری مربوط به کلاهبرداری کاهش یافته است ، اما هنوز تعداد معدودی نیستند که با دروغ به گنج دروغ می روند. داستان با یک پیام متنی آغاز می شود ، که گزارش می دهد که یک کوزه سکه های طلا توسط یک چوپان کم نظیر پیدا شده است ، و Malbakhans به عنوان مرد خوش شانس که به او فرستاده شده است انتخاب می شود. شود به گفته مقامات اجرای قانون استان ، بیشتر کلاهبرداران به جای یک چوپان بی سواد ، خود را جایگزین می کنند و از طریق ارتباط تلفنی با قربانیان و خود را به عنوان یک شخص قبیله ای ساده نشان می دهند ، آنها وانمود می کنند که یک چوپان و تعدادی سکه قدیمی هستند. و من عتیقه پیدا کردم و با قرآن اشاره کردم و شماره شما را گرفته ام و از طرف دیگر سوگند یاد کرده ام ، و سپس با ترفندهای ویژه پس از دریافت پول ، مشتری با تعدادی تقلبی به یک حیاط خلوت و سکه های ظریف منتقل می شود. سکه ها مانند سکه اصلی ، آنها را به سرعت تحویل می دهند. اما این روند بارها تکرار شده است و مقامات بارها هشدار داده اند ، اما چرا برخی هنوز هم در دام این کلاهبرداران قرار می گیرند. به نظر می رسد این سوال کمی تأمل دارد. در آخرین مورد کلاهبرداری کلاهبرداری ، این بار کلاهبرداران برای این سکه های بی ارزش 146 میلیون دلار کلاهبرداری شده اند. فرماندهی پلیس استانی لورستان به مهر گفت: ""با یک شهروند که به خرید سکه های جعلی 146 میلیون تومن اشاره می کند ، این موضوع به طور خاص در دستور کار پلیس لورستان بود."" فرمانده محمد غنبری گفت: ""با اقدامات فنی و تحقیقات پلیس ، هویت شخصی درگیر در ارتقاء سکه های تقلبی و کلاهبرداری غیرمجاز بود و با هماهنگی قوه قضاییه در شهر الیگودارز دستگیر شد."" وی گفت: طبق تحقیقات پلیس استانی همسایه ، مشخص شد که ساکن شهر اراک سعی کرده است محل اقامت سابق گاچساران را با یک ترفند کلاهبرداری متهم کند و با تهیه سکه های تقلبی ، سکه های کلاهبرداری 146 میلیون دلار داشته است. واد فرمانده پلیس استان لورستان گفت: ""این شخص این پیامک را ارسال کرده است که یک چوپان است و برخی از عتیقه ها را پیدا کرده و از طریق استخر با آن تماس گرفته است. هشدار داد که شهروندان در مقابل چنین پیشنهادی به مردم هشدار دهند که سود زیادی از سود معمول شما در ارائه چنین پیشنهادهایی خواهد بود زیرا چنین معاملات موارد روشنی از کلاهبرداری است. فرماندهی پلیس استان لورستان همچنین از مردم خواسته است تا به 110 گزارش دهند پلیس در صورت دریافت پیامک در فروش و فروش اشیاء عتیقه.",Agree
385,دسترسی به شماره تلفن کانال ها نیز یک اشکال تلگرام است!,"در یک حرکت ، برنامه نویس ایرانی توانست با شناسه خود تعداد هزاران سرپرست کانال تلگرام را پیدا کند و آنها را منتشر کرد. در روزهای اخیر و خبرهایی از این خبر مبنی بر فیلتر شدن تلگرام ، پیام رسان های داخلی محبوبیت زیادی را با مردم دریافت کرده اند که در آن برخی از مدیران و مدیران کانال تلگرام سعی در نابودی پیام رسان داخلی دارند. در همین راستا ، برخی از این کانال ها اظهار داشتند که سوره ، یک پیام رسان داخلی ، هک شده است. این امر همچنین منجر به واکنش وزیر ارتباطات شد تا حدی که وی در حساب رسمی توییتر خود نوشت: ارسال شد و من از مدیران سوروش خواستم که آن را حل کنند. اگر من به جای مدیر در سوروش بودم ، به شخصی که این مشکل را گزارش کرده بود ، اعطا می کردم. کمتر از 24 ساعت بعد ، اشکالات پیام رسانی سوره در بازتاب رسانه ها اعتراض کردند و نوشتند: ""من نگفتم که سوره هک شده است ؛ در بیانیه ای ، مدیران سورش از کاربران سوره عذرخواهی کردند: پیام رسان های سوروش هک نشده بودند و مشکل دولت این اعلامیه همچنین اظهار داشت که نمایش های شماره مدیریت کانال به معنای هک کردن نیست ؛ اما در فرهنگ کاربران عزیز ایرانی ، یک اشکال مهم وجود دارد که ما از آن عذرخواهی می کنیم. چند روز بعد ، فعالان فضای مجازی و متخصصان توانستند دریافت کنند بسیاری از نقص ها و مشکلات فنی از تلگرام ، و حتی تعداد زیادی از شماره ها و شناسه ها از مدیران کانال تلگرام فاش شده است. در این رابطه ، هاسین محمدی ، برنامه نویس ایرانی ، توانست تعداد هزاران سرپرست کانال تلگرام را به همراه شناسه خود پیدا کند.",Agree
1685,شایعه کاپیتان تست در تیم تراکتور,ساعاتی پیش ، شایعه فرمانده تست و صاحب تراکتور صاحب تراکتور و چندین سایت منتشر شد ، اما به نظر می رسد سایت های ذکر شده به شهادت این آزمایش با Zenuzi ، که مربوط به ضیافت شام است ، که اخیراً بودبا حضور در آزمون.شایعه حضور کاپیتان تست در تراکتور ، از ابتدا شک و تردید بود زیرا این آزمون تحت قرارداد با روبین کازان تا سال 2 بود و باید از این باشگاه راضی شود تا به تیم های دیگر منتقل شود.از طرف دیگر ، با توجه به 5 میلیون یورو و عدم تمایل وی به بازی در فوتبال ایران ، مشخص نیست که این شایعه چگونه منتشر شده است.در هر صورت ، این آزمایش در حال حاضر در اردوگاه تیم ملی امارات متحده عربی است و عکس های وی با زنوزی فقط از تیم تراکتور حمایت می کند ، نه توافق وی با تراکتور برای پیوستن به تیم.,Disagree
1585,طراحی جدید ، سکه 100000 ریال!/ شایعه 0362,"شایعه این شایعه ""دوستان سکه طراحی جدید! سکه 100000 ریال می آیند ... ده هزار سکه نیز به بازار آمدند ، عکس را ببینید. حالا ما باید سکه های خود را مانند ساسانیدها ببندیم!"" پیوند محتوا برای انتشار http://anti-shayee.blogfa.com/post/44 آدرس کانال تحلیلی آنالیز https://telegram.me/anti_shaye پاسخ 1- تصویر سکه 100000 ریال صحیح نیست و کاملاً فتوشاپ است! 2. رایج ترین سکه در کشور 5000 ریال (500 تومان) است که در سایت بانک مرکزی نیز موجود است. *لیست کلیه سکه های موجود در بازار نیز در بانک مرکزی موجود است. https://www.cbi.ir/page/2153.aspx سکه های 3-all موجود در بازار ، به ترتیب ، ارزش ها هستند و ورود 100000 سکه ریال قبل از رسیدن سکه منطقی و صحیح نیست! 4- طراحی واقعی این سکه در تاریخ 30 ژانویه 2012 با تصویر روی سکه ""سکه اسمی در وسط"" و پشت سکه ""حضرت شاه چراگ (ع)"" تولید شد ، که در این شایعه دستکاری شده است با فتوشاپ شماره آن. است.",Disagree
602,کشف قبرهای دسته جمعی 4 نفر در روستای کویک کرمانشاه!,کشف قبرهای دسته جمعی در دهکده سریع !! زلزله کرمانشاه // دورگ ، همه مقامات در زلزله کرمانشاه در زلزله کرمانشاه 127 نفر در جمع بندی دفن شده اند.,Agree
